trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
734,False,"{'a': 0.002, 'e': 0.23038579631478834}",25,0,-42.80089835846529,"{0: 19, 1: 0, 2: 5, 3: 1, 4: 0}",0
735,False,"{'a': 0.002, 'e': 0.22992548518672387}",20,4,23.481477250346604,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
736,False,"{'a': 0.002, 'e': 0.2294660937609067}",25,6,4.543314602690856,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 0}",1
737,False,"{'a': 0.002, 'e': 0.22900762019977053}",25,6,4.815853493208842,"{0: 16, 1: 2, 2: 1, 3: 0, 4: 0}",1
738,False,"{'a': 0.002, 'e': 0.2285500626694205}",20,0,-25.719113700459026,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",0
739,False,"{'a': 0.002, 'e': 0.2280934193396259}",20,1,18.82802849612935,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
740,False,"{'a': 0.002, 'e': 0.22763768838381276}",20,0,-14.8731461605229,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
741,False,"{'a': 0.002, 'e': 0.22718286797905668}",30,0,-41.296704601761334,"{0: 26, 1: 0, 2: 2, 3: 1, 4: 1}",0
742,False,"{'a': 0.002, 'e': 0.22672895630607542}",20,16,6.336574340728188,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
743,False,"{'a': 0.002, 'e': 0.2262759515492217}",30,12,-50.89533383095445,"{0: 13, 1: 1, 2: 3, 3: 0, 4: 1}",1
744,False,"{'a': 0.002, 'e': 0.22582385189647589}",20,8,0.02481538377452397,"{0: 10, 1: 0, 2: 2, 3: 0, 4: 0}",1
745,False,"{'a': 0.002, 'e': 0.22537265553943875}",20,0,-9.343790857394168,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",0
746,False,"{'a': 0.002, 'e': 0.22492236067332425}",30,19,16.084113104687823,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
747,False,"{'a': 0.002, 'e': 0.22447296549695236}",20,0,-45.90243797966779,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",0
748,False,"{'a': 0.002, 'e': 0.22402446821274175}",25,14,-7.049562996174471,"{0: 8, 1: 1, 2: 2, 3: 0, 4: 0}",1
749,False,"{'a': 0.002, 'e': 0.2235768670267027}",25,12,-30.410467461801353,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 1}",1
750,False,"{'a': 0.002, 'e': 0.22313016014842985}",25,8,7.566691697636405,"{0: 16, 1: 0, 2: 0, 3: 1, 4: 0}",1
751,False,"{'a': 0.002, 'e': 0.22268434579109508}",30,4,30.068736192682895,"{0: 25, 1: 0, 2: 1, 3: 0, 4: 0}",1
752,False,"{'a': 0.002, 'e': 0.2222394221714404}",25,0,17.62368107358168,"{0: 24, 1: 0, 2: 1, 3: 0, 4: 0}",1
753,False,"{'a': 0.002, 'e': 0.22179538750977076}",25,18,4.491025849256153,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
754,False,"{'a': 0.002, 'e': 0.22135224002994686}",20,14,13.003027337400688,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
755,False,"{'a': 0.002, 'e': 0.22090997795937822}",20,8,21.47452614114881,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
756,False,"{'a': 0.002, 'e': 0.22046859952901596}",25,10,11.464398024921357,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
757,False,"{'a': 0.002, 'e': 0.22002810297334577}",25,0,19.01994869457652,"{0: 24, 1: 0, 2: 0, 3: 1, 4: 0}",0
758,False,"{'a': 0.002, 'e': 0.21958848653038085}",20,10,7.778836092701298,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
759,False,"{'a': 0.002, 'e': 0.21914974844165483}",25,7,24.465677735104784,"{0: 17, 1: 1, 2: 0, 3: 0, 4: 0}",1
760,False,"{'a': 0.002, 'e': 0.21871188695221477}",20,16,8.512119279022926,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
761,False,"{'a': 0.002, 'e': 0.21827490031061414}",20,6,23.540335938295794,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
762,False,"{'a': 0.002, 'e': 0.2178387867689058}",20,0,-5.134112652534081,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
763,False,"{'a': 0.002, 'e': 0.21740354458263497}",20,9,-32.94274325296443,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
764,False,"{'a': 0.002, 'e': 0.21696917201083235}",30,1,-18.959807712049727,"{0: 25, 1: 2, 2: 1, 3: 0, 4: 1}",1
765,False,"{'a': 0.002, 'e': 0.21653566731600707}",20,0,30.381970658820563,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
766,False,"{'a': 0.002, 'e': 0.21610302876413975}",20,10,-3.5481592381768285,"{0: 8, 1: 0, 2: 2, 3: 0, 4: 0}",1
767,False,"{'a': 0.002, 'e': 0.21567125462467565}",20,13,1.4249900509763438,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
768,False,"{'a': 0.002, 'e': 0.2152403431705176}",30,16,23.737090138751977,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
769,False,"{'a': 0.002, 'e': 0.2148102926780192}",20,15,6.746508674428528,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
770,False,"{'a': 0.002, 'e': 0.21438110142697797}",20,0,-90.84937989120604,"{0: 15, 1: 2, 2: 0, 3: 1, 4: 2}",0
771,False,"{'a': 0.002, 'e': 0.21395276770062827}",20,10,8.039891850364429,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
772,False,"{'a': 0.002, 'e': 0.21352528978563462}",25,14,17.67073417860791,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
773,False,"{'a': 0.002, 'e': 0.21309866597208482}",25,15,19.161274452302422,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
774,False,"{'a': 0.002, 'e': 0.21267289455348307}",20,1,12.862043792832786,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 0}",1
775,False,"{'a': 0.002, 'e': 0.21224797382674307}",20,0,-14.469939852084963,"{0: 17, 1: 1, 2: 1, 3: 1, 4: 0}",0
776,False,"{'a': 0.002, 'e': 0.21182390209218138}",30,0,29.302657093760203,"{0: 28, 1: 1, 2: 1, 3: 0, 4: 0}",0
777,False,"{'a': 0.002, 'e': 0.21140067765351048}",20,15,8.525602741365361,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
778,False,"{'a': 0.002, 'e': 0.2109782988178321}",25,17,17.008841732041777,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
779,False,"{'a': 0.002, 'e': 0.21055676389563024}",25,8,-5.3121682854559005,"{0: 15, 1: 0, 2: 1, 3: 1, 4: 0}",1
780,False,"{'a': 0.002, 'e': 0.21013607120076475}",20,0,-39.14198523981223,"{0: 17, 1: 1, 2: 0, 3: 1, 4: 1}",0
781,False,"{'a': 0.002, 'e': 0.20971621905046423}",20,14,4.651711751266027,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
782,False,"{'a': 0.002, 'e': 0.20929720576531952}",30,19,9.387108880997584,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
783,False,"{'a': 0.002, 'e': 0.20887902966927693}",20,14,11.774821550411806,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
784,False,"{'a': 0.002, 'e': 0.20846168908963156}",25,16,16.89802636944136,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
785,False,"{'a': 0.002, 'e': 0.20804518235702046}",20,11,19.65877539601717,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
786,False,"{'a': 0.002, 'e': 0.2076295078054162}",20,10,-27.27595818610297,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
787,False,"{'a': 0.002, 'e': 0.20721466377212}",20,12,12.274567220798877,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
788,False,"{'a': 0.002, 'e': 0.20680064859775518}",25,20,8.798212000238221,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
789,False,"{'a': 0.002, 'e': 0.20638746062626048}",25,3,18.78646603542551,"{0: 21, 1: 0, 2: 1, 3: 0, 4: 0}",1
790,False,"{'a': 0.002, 'e': 0.20597509820488347}",25,5,35.2729562957646,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",1
791,False,"{'a': 0.002, 'e': 0.20556355968417392}",25,3,21.16481015404109,"{0: 21, 1: 1, 2: 0, 3: 0, 4: 0}",1
792,False,"{'a': 0.002, 'e': 0.20515284341797718}",20,2,5.971706325727663,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
793,False,"{'a': 0.002, 'e': 0.20474294776342764}",30,12,20.71445947385041,"{0: 17, 1: 0, 2: 1, 3: 0, 4: 0}",1
794,False,"{'a': 0.002, 'e': 0.20433387108094217}",25,5,-4.365007546695636,"{0: 17, 1: 0, 2: 3, 3: 0, 4: 0}",1
795,False,"{'a': 0.002, 'e': 0.20392561173421345}",20,12,19.164678419022042,"{0: 8, 1: 0, 2: 0, 3: 0, 4: 0}",1
796,False,"{'a': 0.002, 'e': 0.20351816809020357}",30,6,-95.05187978617849,"{0: 20, 1: 1, 2: 0, 3: 0, 4: 3}",1
797,False,"{'a': 0.002, 'e': 0.2031115385191374}",20,2,26.249276319575173,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
798,False,"{'a': 0.002, 'e': 0.20270572139449614}",35,21,4.732365740409131,"{0: 12, 1: 1, 2: 1, 3: 0, 4: 0}",1
799,False,"{'a': 0.002, 'e': 0.20230071509301073}",20,10,15.121569742203523,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
800,False,"{'a': 0.002, 'e': 0.2018965179946554}",25,13,-65.48733116676894,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 2}",1
801,False,"{'a': 0.002, 'e': 0.20149312848264128}",25,17,9.809891515016542,"{0: 7, 1: 1, 2: 0, 3: 0, 4: 0}",1
802,False,"{'a': 0.002, 'e': 0.20109054494340972}",25,7,30.653946888845226,"{0: 18, 1: 0, 2: 0, 3: 0, 4: 0}",1
803,False,"{'a': 0.002, 'e': 0.2006887657666261}",20,13,0.8676847636333616,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
804,False,"{'a': 0.002, 'e': 0.20028778934517308}",20,8,16.690031654139425,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
805,False,"{'a': 0.002, 'e': 0.1998876140751445}",35,28,14.862504698076474,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
806,False,"{'a': 0.002, 'e': 0.19948823835583876}",25,11,12.053192821530885,"{0: 12, 1: 2, 2: 0, 3: 0, 4: 0}",1
807,False,"{'a': 0.002, 'e': 0.19908966058975242}",25,11,17.410422846426208,"{0: 13, 1: 1, 2: 0, 3: 0, 4: 0}",1
808,False,"{'a': 0.002, 'e': 0.19869187918257386}",25,10,20.55438480740492,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
809,False,"{'a': 0.002, 'e': 0.19829489254317698}",25,13,-26.836878043229653,"{0: 9, 1: 1, 2: 0, 3: 2, 4: 0}",1
810,False,"{'a': 0.002, 'e': 0.19789869908361468}",20,4,18.418770749421192,"{0: 15, 1: 1, 2: 0, 3: 0, 4: 0}",1
811,False,"{'a': 0.002, 'e': 0.19750329721911256}",25,17,-24.78567215134732,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
812,False,"{'a': 0.002, 'e': 0.19710868536806267}",25,13,8.477169469042275,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
813,False,"{'a': 0.002, 'e': 0.19671486195201704}",25,14,-20.62359167676565,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 1}",1
814,False,"{'a': 0.002, 'e': 0.19632182539568152}",20,7,-14.584200262844021,"{0: 9, 1: 2, 2: 2, 3: 0, 4: 0}",1
815,False,"{'a': 0.002, 'e': 0.19592957412690934}",20,3,-30.173481845386,"{0: 15, 1: 0, 2: 1, 3: 0, 4: 1}",1
816,False,"{'a': 0.002, 'e': 0.1955381065766949}",25,15,9.360792762701212,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
817,False,"{'a': 0.002, 'e': 0.1951474211791675}",20,8,8.686162100140654,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
818,False,"{'a': 0.002, 'e': 0.194757516371585}",25,5,-16.59688600776014,"{0: 18, 1: 0, 2: 1, 3: 0, 4: 1}",1
819,False,"{'a': 0.002, 'e': 0.1943683905943277}",20,9,-42.28935380945024,"{0: 9, 1: 0, 2: 0, 3: 1, 4: 1}",1
820,False,"{'a': 0.002, 'e': 0.19398004229089189}",20,1,-43.37603304199168,"{0: 13, 1: 1, 2: 4, 3: 1, 4: 0}",1
821,False,"{'a': 0.002, 'e': 0.1935924699078839}",25,0,17.449193466148508,"{0: 23, 1: 0, 2: 2, 3: 0, 4: 0}",0
822,False,"{'a': 0.002, 'e': 0.19320567189501367}",30,0,-57.57425786892371,"{0: 26, 1: 1, 2: 1, 3: 0, 4: 2}",1
823,False,"{'a': 0.002, 'e': 0.1928196467050886}",20,0,-33.80906239289257,"{0: 17, 1: 0, 2: 0, 3: 3, 4: 0}",0
824,False,"{'a': 0.002, 'e': 0.19243439279400748}",35,23,7.91359605995897,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
825,False,"{'a': 0.002, 'e': 0.1920499086207541}",25,14,-6.04073937541377,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
826,False,"{'a': 0.002, 'e': 0.19166619264739126}",25,13,20.109164043012616,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
827,False,"{'a': 0.002, 'e': 0.19128324333905458}",25,18,-12.112545951660625,"{0: 6, 1: 0, 2: 0, 3: 1, 4: 0}",1
828,False,"{'a': 0.002, 'e': 0.1909010591639463}",30,5,37.701771160731894,"{0: 25, 1: 0, 2: 0, 3: 0, 4: 0}",1
829,False,"{'a': 0.002, 'e': 0.1905196385933292}",35,25,19.55407252396828,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
830,False,"{'a': 0.002, 'e': 0.19013898010152053}",20,9,9.150658465899951,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 0}",1
831,False,"{'a': 0.002, 'e': 0.18975908216588575}",25,9,-49.6225428498552,"{0: 12, 1: 0, 2: 3, 3: 0, 4: 1}",1
832,False,"{'a': 0.002, 'e': 0.18937994326683266}",20,8,13.1748206700313,"{0: 11, 1: 1, 2: 0, 3: 0, 4: 0}",1
833,False,"{'a': 0.002, 'e': 0.18900156188780518}",20,14,11.594659990975071,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
834,False,"{'a': 0.002, 'e': 0.1886239365152772}",20,13,1.3446086529665924,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 0}",1
835,False,"{'a': 0.002, 'e': 0.1882470656387468}",30,0,-46.97525080905741,"{0: 25, 1: 0, 2: 4, 3: 0, 4: 1}",0
836,False,"{'a': 0.002, 'e': 0.18787094775072993}",20,14,7.802152153913667,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
837,False,"{'a': 0.002, 'e': 0.1874955813467546}",20,7,5.953795644499595,"{0: 11, 1: 1, 2: 1, 3: 0, 4: 0}",1
838,False,"{'a': 0.002, 'e': 0.1871209649253546}",20,2,4.114620133821902,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
839,False,"{'a': 0.002, 'e': 0.18674709698806383}",20,8,-19.10038139855281,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 1}",1
840,False,"{'a': 0.002, 'e': 0.18637397603941}",20,8,-32.58707515082857,"{0: 10, 1: 0, 2: 1, 3: 0, 4: 1}",1
841,False,"{'a': 0.002, 'e': 0.18600160058690882}",20,0,14.103541297936486,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 0}",1
842,False,"{'a': 0.002, 'e': 0.185629969141058}",20,6,12.602352267204507,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
843,False,"{'a': 0.002, 'e': 0.18525908021533125}",25,15,19.72401731687409,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
844,False,"{'a': 0.002, 'e': 0.18488893232617234}",20,9,-32.05661278413726,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 1}",1
845,False,"{'a': 0.002, 'e': 0.1845195239929893}",20,6,1.524634392635048,"{0: 12, 1: 0, 2: 2, 3: 0, 4: 0}",1
846,False,"{'a': 0.002, 'e': 0.18415085373814824}",20,0,-50.22555352210492,"{0: 16, 1: 2, 2: 0, 3: 1, 4: 1}",0
847,False,"{'a': 0.002, 'e': 0.18378292008696767}",30,23,14.204721429413636,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
848,False,"{'a': 0.002, 'e': 0.18341572156771246}",25,14,21.452071631988556,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
849,False,"{'a': 0.002, 'e': 0.18304925671158812}",20,10,15.210924060877824,"{0: 9, 1: 1, 2: 0, 3: 0, 4: 0}",1
850,False,"{'a': 0.002, 'e': 0.18268352405273466}",25,9,-19.890573923836833,"{0: 14, 1: 1, 2: 0, 3: 0, 4: 1}",1
851,False,"{'a': 0.002, 'e': 0.18231852212822103}",20,2,5.297875165540148,"{0: 16, 1: 0, 2: 2, 3: 0, 4: 0}",1
852,False,"{'a': 0.002, 'e': 0.18195424947803898}",25,16,15.140556515547452,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
853,False,"{'a': 0.002, 'e': 0.18159070464509744}",20,0,-44.286528615784114,"{0: 16, 1: 0, 2: 1, 3: 3, 4: 0}",0
854,False,"{'a': 0.002, 'e': 0.1812278861752166}",25,16,11.650289522080351,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
855,False,"{'a': 0.002, 'e': 0.1808657926171221}",20,0,18.377633315131746,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
856,False,"{'a': 0.002, 'e': 0.18050442252243923}",25,18,7.92328540647774,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
857,False,"{'a': 0.002, 'e': 0.18014377444568713}",20,0,-20.449067737547914,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
858,False,"{'a': 0.002, 'e': 0.179783846944273}",25,13,19.596722552131745,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
859,False,"{'a': 0.002, 'e': 0.17942463857848634}",20,9,14.532169050350987,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
860,False,"{'a': 0.002, 'e': 0.17906614791149325}",25,14,19.15041779249527,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
861,False,"{'a': 0.002, 'e': 0.17870837350933055}",20,0,14.701023409708517,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
862,False,"{'a': 0.002, 'e': 0.17835131394090017}",20,5,27.38087621800061,"{0: 15, 1: 0, 2: 0, 3: 0, 4: 0}",1
863,False,"{'a': 0.002, 'e': 0.17799496777796334}",25,18,15.825330197412658,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 0}",1
864,False,"{'a': 0.002, 'e': 0.17763933359513498}",20,5,12.905870646509094,"{0: 14, 1: 0, 2: 1, 3: 0, 4: 0}",1
865,False,"{'a': 0.002, 'e': 0.17728440996987782}",25,5,-44.10442619256912,"{0: 16, 1: 0, 2: 3, 3: 0, 4: 1}",1
866,False,"{'a': 0.002, 'e': 0.17693019548249694}",25,16,16.714195695362555,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
867,False,"{'a': 0.002, 'e': 0.17657668871613388}",30,13,19.01697423964241,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
868,False,"{'a': 0.002, 'e': 0.17622388825676114}",20,9,19.518521916512892,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
869,False,"{'a': 0.002, 'e': 0.17587179269317638}",30,21,16.601527851728044,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
870,False,"{'a': 0.002, 'e': 0.1755204006169969}",25,19,6.417887398197896,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
871,False,"{'a': 0.002, 'e': 0.17516971062265388}",20,14,9.335224447417744,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
872,False,"{'a': 0.002, 'e': 0.17481972130738696}",25,1,6.3655022307723526,"{0: 21, 1: 1, 2: 2, 3: 0, 4: 0}",1
873,False,"{'a': 0.002, 'e': 0.17447043127123835}",20,4,30.68939893377841,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
874,False,"{'a': 0.002, 'e': 0.17412183911704743}",30,18,21.494264273137283,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 0}",1
875,False,"{'a': 0.002, 'e': 0.17377394345044514}",30,16,25.26872046296475,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
876,False,"{'a': 0.002, 'e': 0.17342674287984836}",20,6,22.041593395967567,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
877,False,"{'a': 0.002, 'e': 0.17308023601645434}",35,19,-58.78232010276477,"{0: 12, 1: 1, 2: 0, 3: 2, 4: 1}",1
878,False,"{'a': 0.002, 'e': 0.17273442147423515}",30,16,24.585805728019615,"{0: 14, 1: 0, 2: 0, 3: 0, 4: 0}",1
879,False,"{'a': 0.002, 'e': 0.17238929786993218}",30,6,26.249876313652234,"{0: 23, 1: 0, 2: 1, 3: 0, 4: 0}",1
880,False,"{'a': 0.002, 'e': 0.17204486382305054}",25,2,-5.559210167773474,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
881,False,"{'a': 0.002, 'e': 0.17170111795585358}",20,14,10.272373787008783,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
882,False,"{'a': 0.002, 'e': 0.1713580588933574}",20,0,32.63681983674784,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
883,False,"{'a': 0.002, 'e': 0.17101568526332525}",35,12,-5.861094021088048,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 1}",1
884,False,"{'a': 0.002, 'e': 0.17067399569626218}",25,20,8.389146301998286,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
885,False,"{'a': 0.002, 'e': 0.17033298882540945}",20,0,22.114958877939003,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
886,False,"{'a': 0.002, 'e': 0.16999266328673915}",25,0,9.62139827353511,"{0: 23, 1: 1, 2: 0, 3: 1, 4: 0}",0
887,False,"{'a': 0.002, 'e': 0.16965301771894864}",25,14,-3.057521645171626,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
888,False,"{'a': 0.002, 'e': 0.1693140507634552}",20,0,21.756746381138726,"{0: 19, 1: 0, 2: 1, 3: 0, 4: 0}",0
889,False,"{'a': 0.002, 'e': 0.16897576106439058}",20,6,-12.757919485003836,"{0: 11, 1: 0, 2: 3, 3: 0, 4: 0}",1
890,False,"{'a': 0.002, 'e': 0.16863814726859552}",30,20,16.17117007333412,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
891,False,"{'a': 0.002, 'e': 0.16830120802561438}",20,1,17.375094421586894,"{0: 18, 1: 1, 2: 0, 3: 0, 4: 0}",1
892,False,"{'a': 0.002, 'e': 0.16796494198768974}",30,20,19.943864958271064,"{0: 10, 1: 0, 2: 0, 3: 0, 4: 0}",1
893,False,"{'a': 0.002, 'e': 0.16762934780975702}",30,21,11.333709677712545,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 0}",1
894,False,"{'a': 0.002, 'e': 0.16729442414943904}",20,12,3.855800173673997,"{0: 7, 1: 0, 2: 1, 3: 0, 4: 0}",1
895,False,"{'a': 0.002, 'e': 0.16696016966704072}",25,15,-37.794662884815686,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 1}",1
896,False,"{'a': 0.002, 'e': 0.16662658302554367}",30,8,-46.37113886521055,"{0: 17, 1: 1, 2: 3, 3: 0, 4: 1}",1
897,False,"{'a': 0.002, 'e': 0.16629366289060088}",25,15,3.266458068592417,"{0: 9, 1: 0, 2: 1, 3: 0, 4: 0}",1
898,False,"{'a': 0.002, 'e': 0.1659614079305314}",20,8,2.685360388959264,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 0}",1
899,False,"{'a': 0.002, 'e': 0.16562981681631492}",20,0,25.022244673443545,"{0: 20, 1: 0, 2: 0, 3: 0, 4: 0}",0
900,False,"{'a': 0.002, 'e': 0.16529888822158656}",25,5,3.256327695402088,"{0: 18, 1: 0, 2: 2, 3: 0, 4: 0}",1
901,False,"{'a': 0.002, 'e': 0.16496862082263145}",30,19,16.94545836307269,"{0: 11, 1: 0, 2: 0, 3: 0, 4: 0}",1
902,False,"{'a': 0.002, 'e': 0.1646390132983796}",20,13,-29.045625884034045,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 1}",1
903,False,"{'a': 0.002, 'e': 0.1643100643304005}",30,14,25.364261319867353,"{0: 16, 1: 0, 2: 0, 3: 0, 4: 0}",1
904,False,"{'a': 0.002, 'e': 0.16398177260289776}",35,17,-18.370176873897016,"{0: 16, 1: 1, 2: 0, 3: 0, 4: 1}",1
905,False,"{'a': 0.002, 'e': 0.16365413680270408}",20,0,22.880036506986105,"{0: 19, 1: 1, 2: 0, 3: 0, 4: 0}",0
906,False,"{'a': 0.002, 'e': 0.16332715561927583}",25,6,6.667533836241622,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
907,False,"{'a': 0.002, 'e': 0.1630008277446878}",25,16,15.602531710890629,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
908,False,"{'a': 0.002, 'e': 0.1626751518736281}",25,20,9.320393480208796,"{0: 5, 1: 0, 2: 0, 3: 0, 4: 0}",1
909,False,"{'a': 0.002, 'e': 0.1623501267033928}",25,6,5.609305505116436,"{0: 17, 1: 0, 2: 2, 3: 0, 4: 0}",1
910,False,"{'a': 0.002, 'e': 0.16202575093388077}",30,21,18.143247394732267,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
911,False,"{'a': 0.002, 'e': 0.1617020232675885}",30,17,-16.056963806325342,"{0: 12, 1: 0, 2: 0, 3: 0, 4: 1}",1
912,False,"{'a': 0.002, 'e': 0.16137894240960493}",25,11,12.709101964421048,"{0: 13, 1: 0, 2: 1, 3: 0, 4: 0}",1
913,False,"{'a': 0.002, 'e': 0.16105650706760616}",20,0,-13.422072339587725,"{0: 19, 1: 0, 2: 0, 3: 0, 4: 1}",0
914,False,"{'a': 0.002, 'e': 0.1607347159518504}",35,13,32.895738678932915,"{0: 22, 1: 0, 2: 0, 3: 0, 4: 0}",1
915,False,"{'a': 0.002, 'e': 0.16041356777517277}",30,19,11.727537536044135,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 0}",1
916,False,"{'a': 0.002, 'e': 0.16009306125298012}",30,13,20.02283726767321,"{0: 16, 1: 0, 2: 1, 3: 0, 4: 0}",1
917,False,"{'a': 0.002, 'e': 0.15977319510324592}",20,11,14.299439988794251,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
918,False,"{'a': 0.002, 'e': 0.1594539680465052}",20,0,-3.716020810601173,"{0: 18, 1: 1, 2: 0, 3: 1, 4: 0}",0
